天然气	899
小	900
执行	901
难以	902
国会	903
令	904
效果	905
经济学	906
当局	907
需	908
即将	909
一起	910
科技	911
碳	912
亿	913
集团	914
满足	915
补贴	916
以上	917
峰会	918
有些	919
中心	920
合理	921
起	922
即便	923
制造	924
绿色	925
2020	926
坚持	927
既	928
盟友	929
快速	930
看	931
不到	932
现代	933
墨西哥	934
道德	935
专家	936
恶化	937
平均	938
每个	939
紧缩	940
统治	941
有人	942
扩张	943
不仅仅	944
汇率	945
困难	946
前景	947
人权	948
7	949
并未	950
治疗	951
崛起	952
速度	953
多边	954
了解	955
2019	956
担忧	957
常常	958
很快	959
集中	960
外交政策	961
万亿美元	962
袭击	963
动荡	964
追求	965
议会	966
候选人	967
2010	968
50	969
提升	970
多年	971
使得	972
效率	973
西班牙	974
性	975
一年	976
生命	977
随后	978
逐渐	979
未能	980
.	981
取决于	982
仅	983
这方面	984
外部	985
政客	986
执政	987
一系列	988
永远	989
发挥	990
比例	991
办法	992
无论	993
吸引	994
旨在	995
迫使	996
东西	997
万	998
各种	999
联邦	1000
几年	1001
失业	1002
各	1003
分析	1004
进展	1005
设计	1006
民族主义	1007
警告	1008
谁	1009
核武器	1010
世界银行	1011
最高	1012
分裂	1013
生物	1014
精英	1015
对此	1016
福利	1017
批评	1018
利润	1019
信心	1020
处理	1021
金融市场	1022
进口	1023
支持者	1024
年轻人	1025
民主党	1026
宽松	1027
大学	1028
秩序	1029
此	1030
19	1031
现象	1032
区域	1033
思想	1034
后者	1035
华盛顿	1036
地球	1037
意识	1038
一份	1039
情绪	1040
人民币	1041
关税	1042
自然	1043
规定	1044
清楚	1045
状态	1046
2016	1047
这项	1048
预计	1049
道路	1050
2014	1051
本国	1052
技能	1053
采用	1054
民族	1055
怀疑	1056
流动性	1057
平台	1058
呼吁	1059
效应	1060
武器	1061
否则	1062
不过	1063
不幸	1064
在内	1065
值得	1066
2009	1067
知识	1068
地缘	1069
粮食	1070
失业率	1071
激励	1072
总是	1073
钱	1074
左右	1075
15	1076
统一	1077
空间	1078
化石	1079
波兰	1080
贡献	1081
互联网	1082
土地	1083
三个	1084
香港	1085
取代	1086
障碍	1087
鉴于	1088
8	1089
脆弱	1090
竞争力	1091
转向	1092
储备	1093
不足	1094
依靠	1095
大选	1096
取消	1097
记者	1098
符合	1099
势力	1100
构成	1101
禁止	1102
为何	1103
体制	1104
局面	1105
从未	1106
方针	1107
胜利	1108
脱欧	1109
人员	1110
普遍	1111
摆脱	1112
某种	1113
流行	1114
官方	1115
直到	1116
共识	1117
一旦	1118
学生	1119
停止	1120
供应	1121
协调	1122
法案	1123
总	1124
攻击	1125
发布	1126
相比	1127
斗争	1128
据	1129
入侵	1130
竞选	1131
双方	1132
有着	1133
发表	1134
无	1135
对抗	1136
布什	1137
消除	1138
说法	1139
传播	1140
负担	1141
新闻	1142
担任	1143
显著	1144
增长率	1145
回报	1146
多少	1147
有限	1148
具体	1149
致力于	1150
2012	1151
变革	1152
方向	1153
指标	1154
遭受	1155
重要性	1156
结构性	1157
身份	1158
阻碍	1159
冷战	1160
推进	1161
相当于	1162
类	1163
团结	1164
层面	1165
富裕	1166
人士	1167
还要	1168
资本主义	1169
低于	1170
接近	1171
下跌	1172
批准	1173
不但	1174
争论	1175
伤害	1176
2013	1177
组成	1178
2011	1179
联合	1180
领土	1181
二氧化碳	1182
最佳	1183
假设	1184
重点	1185
投入	1186
加速	1187
除非	1188
当选	1189
之中	1190
精神	1191
100	1192
孩子	1193
远远	1194
价值观	1195
可靠	1196
真的	1197
具备	1198
教训	1199
当今	1200
要么	1201
学校	1202
构建	1203
沙特	1204
贬值	1205
损害	1206
不得不	1207
冠状病毒	1208
良好	1209
边境	1210
正式	1211
太	1212
式	1213
分歧	1214
邻国	1215
学习	1216
被迫	1217
岁	1218
食品	1219
质疑	1220
工业	1221
中央银行	1222
举措	1223
阿根廷	1224
彻底	1225
大国	1226
化	1227
报道	1228
出来	1229
最好	1230
比较	1231
一体化	1232
流动	1233
本	1234
左翼	1235
大型	1236
右翼	1237
真实	1238
90	1239
寻找	1240
显而易见	1241
当地	1242
恐怖主义	1243
定义	1244
核	1245
忽视	1246
未	1247
潜力	1248
起到	1249
变成	1250
一半	1251
人数	1252
强烈	1253
然后	1254
差异	1255
内容	1256
辩论	1257
立法	1258
俄国	1259
没	1260
有利于	1261
此前	1262
制定者	1263
这次	1264
年前	1265
埃	1266
~	1267
那里	1268
概念	1269
变暖	1270
两国	1271
总体	1272
重建	1273
签署	1274
体现	1275
付出	1276
名	1277
差距	1278
其次	1279
不确定性	1280
岗位	1281
指责	1282
混乱	1283
适应	1284
放缓	1285
阶段	1286
上涨	1287
升级	1288
极大	1289
制造业	1290
称为	1291
供给	1292
40	1293
意识形态	1294
二战	1295
持有	1296
角度	1297
增强	1298
痛苦	1299
意愿	1300
少数	1301
安排	1302
欧洲人	1303
属于	1304
估计	1305
倾向	1306
停滞	1307
党	1308
告诉	1309
很少	1310
2017	1311
看来	1312
卫生	1313
泡沫	1314
70	1315
重组	1316
成	1317
严格	1318
贫穷	1319
黎巴嫩	1320
想象	1321
伙伴	1322
衡量	1323
团体	1324
单一	1325
尽管如此	1326
议程	1327
涉及	1328
连	1329
信用	1330
盈余	1331
替代	1332
抗议	1333
汽车	1334
2000	1335
背景	1336
答案	1337
80	1338
发动	1339
种族	1340
事务	1341
最为	1342
得以	1343
2007	1344
有时	1345
便	1346
萧条	1347
年间	1348
实行	1349
药物	1350
马克	1351
年轻	1352
所以	1353
生存	1354
描述	1355
能否	1356
多样性	1357
捍卫	1358
启动	1359
第	1360
主导	1361
拯救	1362
外	1363
达	1364
通货膨胀	1365
远	1366
接种	1367
债权人	1368
60	1369
全部	1370
按照	1371
自我	1372
抵制	1373
占据	1374
采取行动	1375
其他人	1376
信贷	1377
很难	1378
遭遇	1379
尝试	1380
展开	1381
任期	1382
促使	1383
争议	1384
25	1385
记录	1386
思考	1387
高度	1388
到来	1389
众多	1390
对手	1391
声称	1392
克服	1393
派	1394
一条	1395
两年	1396
前所未有	1397
国民	1398
越	1399
宣称	1400
产出	1401
庞大	1402
缺少	1403
量化	1404
实体	1405
她们	1406
账户	1407
州	1408
利比亚	1409
政治家	1410
…	1411
出于	1412
缺陷	1413
主张	1414
不可避免	1415
加上	1416
程序	1417
协助	1418
早期	1419
2018	1420
性别	1421
金融机构	1422
这么	1423
条款	1424
回到	1425
时刻	1426
由此	1427
研发	1428
对话	1429
不愿	1430
不要	1431
沙特阿拉伯	1432
额外	1433
员工	1434
南非	1435
受益	1436
另外	1437
穷人	1438
发行	1439
走	1440
引入	1441
作出	1442
讲	1443
澳大利亚	1444
破产	1445
合法性	1446
背后	1447
委内瑞拉	1448
乐观	1449
森林	1450
新型	1451
波动	1452
集体	1453
紧张	1454
正常	1455
人工智能	1456
一家	1457
科学家	1458
农民	1459
想法	1460
快	1461
激进	1462
成就	1463
给予	1464
思维	1465
走向	1466
信号	1467
以往	1468
明白	1469
来源	1470
台湾	1471
全国	1472
困境	1473
推翻	1474
事	1475
税	1476
适用	1477
缓慢	1478
反对派	1479
尊重	1480
宏观经济	1481
这里	1482
驱动	1483
管制	1484
回应	1485
说明	1486
的确	1487
过于	1488
尚未	1489
整体	1490
塔利班	1491
中国政府	1492
2030	1493
应用	1494
用来	1495
言论	1496
房地产	1497
以前	1498
指数	1499
特征	1500
访问	1501
妥协	1502
数百万	1503
深刻	1504
短缺	1505
预防	1506
第二	1507
社交	1508
究竟	1509
回归	1510
默克尔	1511
党派	1512
产业	1513
恐惧	1514
患者	1515
理念	1516
第三	1517
气体	1518
测试	1519
获取	1520
维护	1521
其它	1522
幸运	1523
供应链	1524
哈马斯	1525
美国政府	1526
两	1527
普通	1528
观察	1529
包含	1530
分子	1531
再生能源	1532
世界各地	1533
一名	1534
目前为止	1535
优先	1536
著名	1537
均	1538
克林顿	1539
充满	1540
欧盟委员会	1541
农村	1542
巩固	1543
灾难性	1544
愤怒	1545
清洁	1546
首次	1547
掌握	1548
毫无疑问	1549
财政政策	1550
开支	1551
足以	1552
扮演	1553
消失	1554
公投	1555
监督	1556
操纵	1557
保障	1558
计算	1559
表达	1560
工程	1561
男性	1562
感染	1563
提振	1564
培训	1565
最初	1566
第一个	1567
理想	1568
高达	1569
排除	1570
净	1571
任命	1572
诸多	1573
大大	1574
不平等性	1575
保险	1576
五年	1577
违反	1578
无疑	1579
故事	1580
违约	1581
零	1582
吸引力	1583
质量	1584
局势	1585
国外	1586
温室	1587
近期	1588
手中	1589
释放	1590
约束	1591
中产阶级	1592
刚刚	1593
共产主义	1594
少	1595
减税	1596
低收入	1597
说服	1598
跨	1599
资助	1600
龙	1601
之上	1602
高于	1603
of	1604
身上	1605
推行	1606
突然	1607
模型	1608
大陆	1609
税率	1610
来看	1611
法院	1612
动力	1613
看法	1614
参加	1615
可行	1616
克里姆林宫	1617
缓解	1618
巴勒斯坦人	1619
不够	1620
镇压	1621
喜欢	1622
纳入	1623
两种	1624
与其	1625
司法	1626
成果	1627
水	1628
惩罚	1629
升值	1630
500	1631
路	1632
本人	1633
为此	1634
位于	1635
21	1636
指控	1637
日程	1638
2001	1639
只会	1640
运作	1641
不满	1642
抑制	1643
绝大多数	1644
特殊	1645
COVID	1646
强劲	1647
怎样	1648
诚然	1649
边界	1650
行长	1651
唐纳德	1652
组合	1653
此次	1654
保护主义	1655
渴望	1656
结论	1657
内战	1658
感觉	1659
非法	1660
特定	1661
加拿大	1662
法治	1663
合法	1664
部署	1665
2005	1666
摧毁	1667
之下	1668
负债表	1669
匈牙利	1670
占领	1671
周期	1672
资格	1673
伟大	1674
跟	1675
爱尔兰	1676
相互	1677
伊斯兰教	1678
尔多	1679
召开	1680
借贷	1681
遵守	1682
有利	1683
早已	1684
超越	1685
支撑	1686
打破	1687
长期以来	1688
还会	1689
温和	1690
接触	1691
承受	1692
站	1693
自由主义	1694
主义者	1695
方	1696
劳动者	1697
奇怪	1698
月份	1699
比率	1700
公共卫生	1701
安	1702
顾问	1703
中期	1704
犹太人	1705
2021	1706
逐步	1707
家	1708
帝国	1709
现金	1710
参与者	1711
第一次	1712
宣传	1713
减轻	1714
逻辑	1715
流入	1716
安倍	1717
1990	1718
杠杆	1719
便是	1720
名义	1721
人群	1722
万人	1723
认定	1724
巨额	1725
看起来	1726
此类	1727
公正	1728
独裁	1729
居民	1730
本地	1731
消灭	1732
不太可能	1733
工业化	1734
美	1735
注意力	1736
激烈	1737
毫无	1738
设备	1739
产量	1740
业务	1741
以下	1742
型	1743
两大	1744
明智	1745
第二个	1746
谴责	1747
基因	1748
排放量	1749
却是	1750
极为	1751
迹象	1752
包容性	1753
拉丁美洲	1754
法	1755
之所以	1756
可持续性	1757
费用	1758
论坛	1759
首席	1760
经济衰退	1761
相同	1762
示威	1763
离开	1764
荷兰	1765
最低	1766
发起	1767
全新	1768
谨慎	1769
生产力	1770
一步	1771
放在	1772
主流	1773
医生	1774
大西洋	1775
欢迎	1776
人道主义	1777
牺牲	1778
一般	1779
北京	1780
活力	1781
命运	1782
敌人	1783
股票	1784
双边	1785
透明	1786
以便	1787
各方	1788
受害者	1789
义务	1790
绝对	1791
加沙	1792
油价	1793
选项	1794
指导	1795
必然	1796
形势	1797
首相	1798
合作伙伴	1799
一套	1800
在线	1801
更具	1802
官僚	1803
逊尼派	1804
难	1805
意见	1806
缅甸	1807
做好	1808
某个	1809
新加坡	1810
经济危机	1811
立即	1812
电力	1813
G20	1814
前任	1815
规划	1816
授权	1817
约翰逊	1818
股市	1819
人均	1820
用户	1821
客户	1822
理性	1823
阿萨德	1824
渠道	1825
廉价	1826
抵消	1827
污染	1828
致命	1829
尼日利亚	1830
公约	1831
海洋	1832
动员	1833
哪些	1834
经过	1835
机器	1836
现状	1837
保留	1838
艰难	1839
以此	1840
开展	1841
负债	1842
放松	1843
;	1844
个体	1845
份额	1846
所说	1847
信誉	1848
高效	1849
金融体系	1850
第一	1851
期望	1852
矛盾	1853
孤立	1854
每天	1855
各自	1856
封锁	1857
现代化	1858
声明	1859
武装	1860
人物	1861
破坏性	1862
不足以	1863
恰恰	1864
紧急	1865
瑞典	1866
扭曲	1867
太阳能	1868
绝不	1869
标志	1870
约翰	1871
某种程度	1872
多个	1873
基地	1874
什叶派	1875
以后	1876
失衡	1877
另一方面	1878
决心	1879
越南	1880
紧密	1881
于是	1882
海外	1883
出售	1884
专注	1885
包容	1886
股东	1887
犯罪	1888
劳动	1889
一下	1890
称之为	1891
持	1892
关闭	1893
要素	1894
终于	1895
动机	1896
内塔尼亚胡	1897
基金会	1898
中间	1899
此后	1900
不利	1901
自由化	1902
选票	1903
朋友	1904
脱离	1905
飙升	1906
获胜	1907
常规	1908
共享	1909
那种	1910
200	1911
富人	1912
准确	1913
•	1914
艾滋病	1915
两者	1916
拿出	1917
终结	1918
忽略	1919
演讲	1920
审查	1921
恐慌	1922
例外	1923
做到	1924
覆盖	1925
丧失	1926
可怕	1927
长	1928
赋予	1929
距离	1930
原本	1931
系统性	1932
2006	1933
落后	1934
征收	1935
对待	1936
发出	1937
无论是	1938
反过来	1939
伙伴关系	1940
疲软	1941
无论如何	1942
住房	1943
升高	1944
不必	1945
疟疾	1946
花	1947
倍	1948
巨头	1949
紧迫	1950
称	1951
助长	1952
副	1953
白宫	1954
导弹	1955
反而	1956
兑现	1957
研究所	1958
动物	1959
处	1960
否认	1961
私营部门	1962
不用说	1963
急需	1964
注意	1965
当中	1966
部长	1967
提议	1968
18	1969
退休	1970
垄断	1971
这位	1972
富有	1973
设立	1974
操作	1975
过渡	1976
积累	1977
任	1978
下去	1979
2003	1980
暂时	1981
定价	1982
全球性	1983
伴随	1984
初	1985
享受	1986
职位	1987
财务	1988
昂贵	1989
本质	1990
分别	1991
’	1992
失望	1993
规范	1994
回答	1995
全民	1996
获益	1997
服务业	1998
困扰	1999
团队	2000
率	2001
逆转	2002
企业家	2003
评论	2004
德	2005
推出	2006
留下	2007
低估	2008
明年	2009
深度	2010
完美	2011
高昂	2012
中共	2013
煤炭	2014
煽动	2015
分享	2016
前提	2017
旧	2018
强硬	2019
像是	2020
世贸组织	2021
性质	2022
迄今为止	2023
判断	2024
整合	2025
专制	2026
2050	2027
实验	2028
语言	2029
生态系统	2030
设定	2031
多么	2032
中有	2033
结合	2034
财政部长	2035
监控	2036
参议院	2037
急剧	2038
解体	2039
2004	2040
国债	2041
后来	2042
强制	2043
加大	2044
法官	2045
通胀率	2046
上个月	2047
转化	2048
学者	2049
一段时间	2050
剑桥	2051
引导	2052
设施	2053
拉	2054
披露	2055
年度	2056
通缩	2057
面前	2058
医院	2059
年底	2060
浪费	2061
共和党人	2062
换句话说	2063
先进	2064
平民	2065
重塑	2066
加快	2067
区别	2068
不少	2069
早	2070
声音	2071
现任	2072
－	2073
软	2074
坚定	2075
争取	2076
根源	2077
百分点	2078
暴露	2079
太平洋	2080
经营	2081
正义	2082
贸易协定	2083
公共部门	2084
办公室	2085
深远	2086
肯尼亚	2087
从事	2088
领导层	2089
一国	2090
贸易战	2091
恐怖分子	2092
检测	2093
复兴	2094
二十世纪	2095
或是	2096
保守派	2097
借助	2098
阵营	2099
人才	2100
以外	2101
负	2102
持久	2103
知识产权	2104
按	2105
运行	2106
一天	2107
白人	2108
市场经济	2109
极	2110
点	2111
死	2112
响应	2113
减排	2114
警察	2115
强势	2116
出台	2117
战后	2118
倡议	2119
为例	2120
除	2121
就业机会	2122
边缘	2123
剥夺	2124
三年	2125
年来	2126
进而	2127
监管者	2128
有力	2129
麻烦	2130
绝非	2131
高级	2132
看似	2133
互相	2134
估算	2135
领导者	2136
领导力	2137
真相	2138
两次	2139
哪怕	2140
1980	2141
好消息	2142
隔离	2143
留在	2144
形象	2145
经合组织	2146
运用	2147
觉得	2148
功能	2149
更是	2150
偿还	2151
悲剧	2152
延长	2153
相似	2154
何种	2155
愿景	2156
严厉	2157
严峻	2158
and	2159
14	2160
饥饿	2161
扭转	2162
无力	2163
武力	2164
采购	2165
病例	2166
本月	2167
数十年	2168
提到	2169
各个	2170
透明度	2171
职业	2172
运转	2173
抓住	2174
自由贸易	2175
走上	2176
途径	2177
忧虑	2178
沦为	2179
注入	2180
纳税人	2181
文章	2182
自由民主	2183
自动化	2184
契约	2185
推迟	2186
跨国	2187
三分之一	2188
工会	2189
意外	2190
货币联盟	2191
相比之下	2192
讽刺	2193
统计	2194
战斗	2195
智利	2196
13	2197
抛弃	2198
心理	2199
根本性	2200
提醒	2201
总量	2202
突破	2203
教授	2204
情形	2205
清晰	2206
履行	2207
独裁者	2208
也门	2209
销售	2210
参议员	2211
雇主	2212
侵犯	2213
机器人	2214
受欢迎	2215
充足	2216
17	2217
预算赤字	2218
怎么	2219
灵活	2220
减速	2221
所在	2222
相应	2223
显得	2224
动作	2225
专业	2226
药品	2227
东盟	2228
金正恩	2229
情报	2230
缺口	2231
法庭	2232
害怕	2233
四个	2234
凯恩斯	2235
纷纷	2236
确认	2237
同	2238
莫斯科	2239
补充	2240
小时	2241
至今	2242
16	2243
普及	2244
靠	2245
以至于	2246
补偿	2247
修改	2248
过剩	2249
落实	2250
消息	2251
反弹	2252
部队	2253
产能	2254
莫迪	2255
格鲁吉亚	2256
那个	2257
填补	2258
决议	2259
游说	2260
改进	2261
古巴	2262
花费	2263
极其	2264
拉美	2265
时任	2266
巴沙尔	2267
恰当	2268
传染病	2269
黄金	2270
阶层	2271
陷阱	2272
布鲁塞尔	2273
可信	2274
犹太	2275
考验	2276
近年来	2277
等待	2278
防务	2279
保守	2280
循环	2281
自动	2282
乔治	2283
只不过	2284
推广	2285
俄	2286
跨境	2287
国防	2288
融合	2289
é	2290
合同	2291
他人	2292
流向	2293
哥伦比亚	2294
展示	2295
机遇	2296
加以	2297
小组	2298
权威	2299
营养	2300
对外	2301
文明	2302
适当	2303
案例	2304
负面	2305
接着	2306
收集	2307
已有	2308
观念	2309
众议院	2310
席位	2311
议员	2312
印尼	2313
中央	2314
一方面	2315
10%	2316
废除	2317
毫不	2318
外汇储备	2319
事业	2320
公布	2321
印象	2322
恐怖	2323
东亚	2324
提案	2325
信念	2326
评级	2327
国有企业	2328
有望	2329
僵局	2330
饱受	2331
南部	2332
大胆	2333
二十年	2334
多样化	2335
打	2336
位置	2337
退欧	2338
下滑	2339
施加	2340
宏观	2341
大多	2342
无视	2343
之际	2344
同事	2345
免疫	2346
限度	2347
万美元	2348
长时间	2349
一篇	2350
听	2351
交通	2352
敦促	2353
压制	2354
兴趣	2355
让步	2356
合适	2357
日渐	2358
丰富	2359
军方	2360
激增	2361
盟国	2362
成熟	2363
群众	2364
工厂	2365
强	2366
